Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Unemployment_rate,Inflation_rate,GDP,Status
4,0,1,0,0,15,43,13,16,24,0,0,95.0,0,0,0,1,1,0,19,0,6,7,0.0,7.3999999999999995,6,6,0,6.874999999999999,15.5,2.8,-4.06,0
4,5,1,10,1,15,26,13,10,10,19,21,128.2,0,0,0,0,1,0,32,0,9,9,5.0,11.4,4,4,4,11.0,10.8,1.4,1.74,0
3,14,1,6,0,15,67,13,9,9,0,0,130.0,0,0,0,0,1,0,31,0,4,12,2.0,11.0,5,9,3,11.666666666666666,9.4,-0.8,-3.12,0
4,17,1,16,0,16,54,13,9,16,19,15,159.9,1,0,0,1,0,0,21,0,6,14,5.0,13.666666666666666,6,10,5,13.0,16.2,0.3,-0.92,1
3,5,1,10,1,15,54,13,10,10,0,21,100.0,0,0,0,0,0,0,31,0,6,10,4.0,11.75,5,6,1,10.0,12.7,3.7,-1.7,0
3,14,1,3,0,15,43,13,10,10,11,12,116.5,0,0,0,1,0,0,34,0,7,11,1.0,10.0,7,7,1,13.0,16.2,0.3,-0.92,0
4,0,1,13,0,15,37,13,9,9,19,21,120.0,0,0,0,1,0,1,18,0,6,8,6.0,13.5,6,9,6,12.833333333333334,11.1,0.6,2.02,1
4,0,3,13,0,15,20,13,9,9,19,21,117.0,1,0,1,1,0,0,19,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.4,0.5,1.79,0
4,0,2,3,0,15,31,13,8,10,11,6,118.1,1,0,0,0,0,0,18,0,6,11,3.0,13.0,6,10,5,11.8,9.4,-0.8,-3.12,0
4,0,1,15,0,15,76,13,9,27,0,5,153.5,1,0,0,1,0,0,20,0,6,7,6.0,14.833333333333334,6,6,6,16.0,11.1,0.6,2.02,1
4,5,1,8,0,15,48,13,8,10,19,12,127.9,1,0,0,1,0,0,20,0,6,6,6.0,11.833333333333334,6,7,6,12.857142857142858,15.5,2.8,-4.06,1
4,3,3,0,0,15,29,13,8,8,16,5,118.8,1,1,0,1,0,1,18,0,6,10,5.0,12.0,6,11,5,12.333333333333334,11.1,0.6,2.02,1
4,0,1,13,0,15,34,13,8,8,16,5,126.7,1,0,0,1,0,0,19,0,6,11,4.0,12.75,6,7,6,11.333333333333334,7.6,2.6,0.32,1
0,14,1,6,0,15,43,13,16,24,11,12,110.0,1,0,0,1,0,1,30,0,6,7,0.0,7.3999999999999995,6,16,1,10.0,11.1,0.6,2.02,0
4,3,1,13,0,15,18,13,9,8,11,12,115.0,1,0,0,1,0,0,19,0,6,6,6.0,12.0,6,7,6,12.857142857142858,11.1,0.6,2.02,1
4,0,3,12,0,15,41,13,8,10,16,17,119.0,1,0,0,1,0,0,19,0,7,9,7.0,11.677777777777775,8,8,8,13.8,12.7,3.7,-1.7,1
4,0,4,11,0,15,41,13,24,10,0,17,121.8,1,0,0,1,0,1,19,0,8,8,7.0,13.6,8,8,7,13.6,12.7,3.7,-1.7,1
4,0,1,16,0,15,58,13,9,8,19,21,133.4,1,0,0,1,0,0,19,0,6,7,6.0,16.0,6,8,6,15.875,12.4,0.5,1.79,1
4,0,3,13,0,15,48,13,24,24,5,6,131.4,1,0,0,1,0,0,20,0,6,9,5.0,11.8,6,7,6,11.5,7.6,2.6,0.32,1
4,17,1,7,0,15,39,13,9,10,19,6,135.0,0,0,1,1,1,0,25,0,5,5,0.0,7.3999999999999995,6,7,2,14.0,13.9,-0.3,0.79,0
4,0,2,8,0,15,27,13,9,9,19,21,122.8,0,0,0,1,1,0,19,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.4,0.5,1.79,0
3,14,1,3,0,15,39,13,10,9,16,6,140.0,0,0,1,1,0,1,34,0,6,7,6.0,16.142857142857142,6,10,6,16.2,9.4,-0.8,-3.12,1
4,4,2,11,0,15,46,13,8,10,19,12,125.3,1,0,0,1,0,1,18,0,8,8,7.0,11.785714285714286,8,8,7,11.785714285714286,12.7,3.7,-1.7,1
4,0,6,11,0,15,48,13,24,24,0,12,126.3,1,0,0,1,0,1,18,0,8,8,8.0,13.42375,8,8,8,13.42375,9.4,-0.8,-3.12,1
4,0,1,0,0,15,4,13,8,8,19,1,100.0,0,0,0,1,0,0,20,0,6,8,6.0,12.5,6,10,5,14.166666666666666,11.1,0.6,2.02,1
4,3,2,11,0,15,36,13,9,10,19,17,121.3,1,0,0,1,0,1,20,0,8,8,7.0,12.464285714285714,8,8,7,12.464285714285714,10.8,1.4,1.74,1
4,14,1,0,0,15,54,13,10,10,3,3,120.0,0,0,0,1,0,0,28,0,6,8,1.0,10.0,6,9,0,6.874999999999999,10.8,1.4,1.74,0
4,5,1,9,0,15,40,13,9,8,19,21,129.7,1,0,0,1,0,0,19,0,5,5,5.0,12.6,5,6,4,12.4,16.2,0.3,-0.92,1
3,0,1,9,0,15,68,13,8,10,19,5,132.1,1,0,0,1,0,0,34,0,5,7,2.0,10.0,5,6,4,12.0,7.6,2.6,0.32,0
3,6,1,3,0,15,39,13,10,10,16,5,120.3,0,0,0,1,0,0,34,0,7,7,0.0,7.3999999999999995,6,0,0,6.874999999999999,8.9,1.4,3.51,0
4,8,1,10,1,9,26,13,10,10,19,17,120.0,0,0,0,1,0,0,32,0,5,7,5.0,11.6,5,8,5,12.333333333333334,12.4,0.5,1.79,1
4,3,2,15,0,15,47,13,9,9,0,17,123.1,1,0,0,1,0,0,19,0,6,8,6.0,12.166666666666666,6,6,6,13.5,11.1,0.6,2.02,1
4,3,5,0,0,15,33,13,24,9,19,17,119.4,1,0,0,1,0,0,18,0,6,10,4.0,13.6,6,7,5,12.666666666666666,11.1,0.6,2.02,1
3,14,1,9,0,15,43,13,10,10,19,21,140.0,0,0,0,0,0,0,34,0,5,8,4.0,12.5,5,8,5,11.8,9.4,-0.8,-3.12,0
4,3,1,13,0,15,26,13,9,10,19,21,113.0,1,0,0,1,0,1,20,0,6,7,6.0,11.714285714285714,6,8,6,12.625,13.9,-0.3,0.79,1
4,0,3,8,0,15,58,8,9,9,0,21,133.9,1,0,0,1,1,1,18,1,6,7,6.0,13.5,6,7,6,13.0,16.2,0.3,-0.92,1
4,0,3,11,0,15,43,13,8,9,16,21,115.5,1,0,0,1,1,1,20,0,8,8,7.0,13.024285714285714,8,8,7,13.024285714285714,10.8,1.4,1.74,1
4,3,5,15,0,15,27,13,24,9,0,17,116.5,1,0,0,0,1,0,18,0,6,12,0.0,7.3999999999999995,6,0,0,6.874999999999999,9.4,-0.8,-3.12,0
4,0,1,7,0,15,87,13,9,9,0,0,160.15000000000003,0,0,0,1,1,1,18,0,5,6,5.0,17.0,5,8,5,17.208333333333336,12.4,0.5,1.79,1
4,0,1,0,0,15,31,13,9,10,11,17,119.1,0,0,0,1,1,1,20,0,5,7,4.0,11.0,5,7,4,11.5,9.4,-0.8,-3.12,1
4,3,2,3,0,15,36,13,9,8,5,6,121.1,1,0,0,1,1,0,19,0,7,10,6.0,13.666666666666666,7,9,6,12.5,12.4,0.5,1.79,0
4,0,1,13,0,15,48,13,9,24,19,21,132.8,0,0,0,1,1,0,19,0,6,6,6.0,12.833333333333334,6,8,6,11.833333333333334,10.8,1.4,1.74,1
4,0,1,8,0,15,26,13,11,10,18,20,126.7,1,0,0,1,1,0,20,0,6,9,5.0,12.6,6,11,4,11.5,7.6,2.6,0.32,1
4,0,1,11,0,15,13,13,9,9,19,17,105.8,1,0,0,1,1,0,22,0,7,8,6.0,14.333333333333334,8,9,7,13.771428571428572,11.1,0.6,2.02,1
4,0,1,11,0,15,58,13,8,8,19,21,140.0,0,0,0,1,1,0,19,0,8,8,7.0,14.285714285714286,8,8,7,14.285714285714286,12.7,3.7,-1.7,1
4,16,1,1,0,16,26,13,24,9,19,17,120.0,0,0,0,1,1,0,22,0,6,15,3.0,11.75,6,12,2,10.0,13.9,-0.3,0.79,0
4,3,5,7,0,15,31,8,20,22,17,21,119.5,1,0,0,1,1,0,20,1,5,5,5.0,14.8,5,5,5,17.208333333333336,8.9,1.4,3.51,1
3,14,1,1,0,15,87,13,24,25,19,6,153.9,0,0,1,0,1,0,34,0,6,7,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.4,0.5,1.79,0
3,14,1,14,1,5,43,13,24,24,0,0,130.0,0,0,0,1,1,0,24,0,6,14,1.0,10.0,5,5,0,6.874999999999999,16.2,0.3,-0.92,0
4,14,2,0,0,15,67,13,28,28,18,20,107.0,1,0,0,1,1,0,26,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,7.6,2.6,0.32,0
4,14,1,11,0,15,54,13,10,10,19,3,132.8,0,0,0,1,1,0,34,0,7,10,4.0,12.6,7,9,5,12.38,12.4,0.5,1.79,0
4,0,1,10,1,15,60,13,15,10,0,21,127.5,1,0,0,1,1,0,22,0,5,9,5.0,12.428571428571429,5,7,5,11.8,7.6,2.6,0.32,1
4,3,1,9,0,15,29,13,24,9,5,0,122.0,0,0,0,1,1,0,19,0,5,7,3.0,12.333333333333334,5,5,0,6.874999999999999,8.9,1.4,3.51,0
4,0,5,15,0,15,26,13,16,9,5,21,114.8,1,0,0,0,1,0,19,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,8.9,1.4,3.51,0
4,16,1,2,0,16,54,13,16,16,17,19,140.0,0,0,1,1,1,0,20,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,15.5,2.8,-4.06,1
4,6,1,0,0,15,34,13,16,16,14,1,111.0,0,0,1,1,1,0,21,0,10,12,10.0,12.1,8,9,8,13.333333333333334,11.1,0.6,2.02,1
4,0,2,8,0,15,48,13,24,9,16,17,133.2,1,0,0,1,0,1,19,0,6,7,6.0,14.714285714285714,6,6,6,15.0,13.9,-0.3,0.79,1
4,0,3,8,0,15,39,13,9,9,19,21,123.0,1,0,0,1,0,0,18,0,6,6,6.0,12.666666666666666,6,7,6,12.833333333333334,12.7,3.7,-1.7,1
4,15,1,1,0,14,67,13,24,8,4,5,150.0,0,0,0,1,0,1,23,0,10,14,10.5,14.384615384615383,10,12,10,13.3,8.9,1.4,3.51,1
4,3,3,9,0,15,63,13,9,8,11,17,132.3,1,0,0,1,0,1,18,0,5,5,5.0,13.4,5,6,5,12.2,12.7,3.7,-1.7,1
4,4,1,11,0,15,54,13,10,8,11,17,126.0,1,0,0,1,0,0,18,0,8,8,7.0,13.314285714285717,8,8,7,13.314285714285717,12.7,3.7,-1.7,1
4,0,3,11,0,15,41,13,8,8,19,21,119.3,1,0,0,1,0,0,19,0,8,8,7.0,11.98857142857143,8,8,7,11.98857142857143,10.8,1.4,1.74,1
4,0,1,16,0,15,39,13,10,10,19,3,126.5,1,0,0,1,0,1,18,0,6,13,6.0,16.46153846153846,6,8,6,13.875,15.5,2.8,-4.06,1
4,0,1,8,0,15,68,13,8,10,19,12,138.4,1,0,0,1,0,1,24,0,6,7,6.0,13.666666666666666,6,6,6,12.833333333333334,10.8,1.4,1.74,1
4,0,4,11,0,15,59,13,16,27,17,6,129.0,1,0,0,1,0,0,18,0,7,8,7.0,12.65,8,9,8,13.411111111111111,16.2,0.3,-0.92,0
4,3,2,11,0,15,40,13,9,10,19,17,129.8,1,0,0,1,0,0,20,0,7,8,6.0,14.37,8,10,7,14.65,12.4,0.5,1.79,1
4,0,5,8,0,15,39,13,28,8,18,5,128.3,1,0,0,0,0,1,18,0,6,12,3.0,12.0,6,15,3,10.666666666666666,7.6,2.6,0.32,0
4,5,1,15,0,15,39,13,24,9,11,17,130.0,0,0,0,1,0,1,19,0,6,11,4.0,12.0,6,14,3,11.0,10.8,1.4,1.74,0
4,3,2,3,0,15,40,13,24,8,0,5,121.9,1,0,0,1,0,0,19,0,6,10,5.0,12.6,6,7,5,11.2,10.8,1.4,1.74,1
4,0,5,13,0,8,46,13,24,8,19,6,129.4,0,0,1,1,0,0,18,0,6,6,6.0,12.166666666666666,6,6,6,12.333333333333334,10.8,1.4,1.74,1
4,0,5,11,0,15,60,13,8,8,19,21,125.5,1,0,0,1,0,1,18,0,8,8,8.0,13.76375,8,8,8,13.76375,9.4,-0.8,-3.12,1
4,3,6,12,0,15,22,13,8,8,11,12,117.8,1,0,0,1,0,1,19,0,7,11,6.0,12.4,7,8,6,12.8,11.1,0.6,2.02,1
4,0,2,11,0,15,69,13,10,10,19,21,139.0,1,0,0,1,0,0,18,0,7,7,6.0,14.333333333333334,7,7,6,14.333333333333334,7.6,2.6,0.32,1
4,3,1,15,0,15,48,13,28,8,18,17,137.7,1,0,1,0,0,0,19,0,6,14,1.0,10.0,6,13,0,6.874999999999999,7.6,2.6,0.32,0
4,0,4,11,0,15,29,13,24,24,5,6,113.6,1,0,0,1,0,0,21,0,7,8,7.0,14.69625,8,9,8,14.622222222222224,12.4,0.5,1.79,1
4,3,3,12,0,15,40,13,9,8,19,17,128.5,0,0,0,1,0,1,18,0,7,9,7.0,12.855555555555556,8,8,8,13.9125,12.7,3.7,-1.7,1
4,0,1,11,0,15,56,13,24,24,5,1,142.8,0,0,0,1,0,0,18,0,7,7,7.0,13.7,8,9,8,13.994444444444444,11.1,0.6,2.02,1
4,0,1,6,0,15,59,13,16,24,14,6,137.7,0,0,0,0,0,0,23,0,5,9,0.0,7.3999999999999995,5,10,1,12.0,10.8,1.4,1.74,0
4,0,1,11,0,15,42,13,8,8,11,12,123.2,0,0,0,1,0,0,18,0,7,7,7.0,13.285714285714286,8,9,8,13.333333333333334,16.2,0.3,-0.92,1
4,5,1,6,0,15,26,13,24,9,19,21,120.0,1,0,0,1,0,0,21,0,6,14,5.0,11.5,6,13,5,11.0,15.5,2.8,-4.06,0
4,4,1,11,0,15,39,13,10,8,16,5,119.3,1,0,0,1,0,1,19,0,8,8,7.0,11.4,8,8,7,11.4,10.8,1.4,1.74,1
4,16,1,13,0,15,26,13,10,10,3,21,121.0,0,0,0,1,0,1,21,0,6,6,6.0,12.333333333333334,6,8,6,11.333333333333334,13.9,-0.3,0.79,1
4,0,5,8,0,15,49,13,9,9,19,21,139.4,1,0,0,1,0,0,18,0,6,7,5.0,12.8,6,10,4,12.2,10.8,1.4,1.74,1
4,3,1,16,0,15,31,13,9,8,16,17,113.9,1,0,0,1,0,1,20,0,5,8,5.0,12.0,5,8,4,15.0,12.7,3.7,-1.7,1
4,0,1,3,0,15,42,13,10,10,19,17,124.6,1,0,0,1,0,1,18,0,6,8,5.0,13.0,6,9,5,13.5,9.4,-0.8,-3.12,1
4,3,1,5,0,15,28,13,24,24,0,5,123.8,1,0,1,0,0,1,18,0,6,6,6.0,11.833333333333334,6,8,6,11.0,12.7,3.7,-1.7,0
4,0,3,16,0,15,49,13,24,16,0,0,126.3,1,0,0,1,0,0,18,0,6,8,6.0,14.0,6,9,6,13.333333333333334,8.9,1.4,3.51,1
4,3,4,8,0,15,45,13,24,24,5,6,120.4,1,0,0,1,0,1,18,0,6,6,6.0,12.333333333333334,6,6,6,13.5,16.2,0.3,-0.92,1
4,14,1,16,0,5,43,13,9,9,0,21,139.9,1,0,0,1,0,1,24,0,6,7,6.0,12.5,6,11,6,12.833333333333334,8.9,1.4,3.51,1
4,0,1,2,0,15,57,13,24,24,5,6,133.3,1,0,0,1,0,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,10.8,1.4,1.74,1
4,0,3,11,0,15,56,13,9,9,19,21,126.0,1,0,0,1,0,0,18,0,8,8,7.0,15.657142857142857,8,8,7,15.657142857142857,12.7,3.7,-1.7,1
4,0,2,5,0,15,60,13,24,9,0,6,133.5,0,0,0,1,0,0,19,0,6,6,6.0,12.166666666666666,6,6,6,11.333333333333334,12.7,3.7,-1.7,1
4,3,2,3,0,15,60,13,8,9,0,21,127.9,1,0,0,1,0,0,19,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,10.8,1.4,1.74,0
4,14,1,8,0,15,54,13,28,10,18,20,102.5,0,0,0,1,0,0,26,0,6,8,4.0,11.75,6,12,0,6.874999999999999,7.6,2.6,0.32,0
4,14,1,15,0,5,43,13,9,24,19,12,97.0,0,0,1,0,1,0,34,0,5,10,0.0,7.3999999999999995,5,5,0,6.874999999999999,15.5,2.8,-4.06,0
4,3,1,2,0,15,37,13,24,24,0,1,134.7,0,0,0,0,1,0,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,10.8,1.4,1.74,0
4,17,1,7,0,15,26,13,9,10,19,21,113.8,0,0,0,0,1,0,27,0,5,0,0.0,7.3999999999999995,5,0,0,6.874999999999999,15.5,2.8,-4.06,0
4,0,4,7,0,15,26,13,16,24,24,16,116.9,0,0,0,1,1,0,18,0,5,9,1.0,13.0,5,5,0,6.874999999999999,8.9,1.4,3.51,0
4,0,4,11,0,15,52,13,10,8,19,21,124.0,1,0,0,1,1,1,18,0,8,8,7.0,13.331428571428573,8,8,7,13.331428571428573,10.8,1.4,1.74,1
4,14,1,5,0,15,53,13,8,8,11,12,117.5,0,0,0,1,1,0,28,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.4,0.5,1.79,0
4,16,1,2,0,16,67,13,9,24,19,21,154.8,1,0,0,1,1,0,21,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,12.4,0.5,1.79,1
4,0,1,11,0,15,49,13,9,10,0,21,141.0,0,0,0,1,1,0,19,0,7,7,6.0,13.7,7,7,6,13.7,7.6,2.6,0.32,1
4,14,1,0,0,3,43,13,13,26,5,6,120.0,0,0,1,0,1,0,26,0,5,5,0.0,7.3999999999999995,5,5,0,6.874999999999999,9.4,-0.8,-3.12,0
4,6,1,7,0,15,47,13,24,9,5,12,133.6,1,0,0,1,1,0,20,0,9,12,9.0,13.454545454545457,7,9,6,13.875,11.1,0.6,2.02,0
4,0,6,11,0,15,45,13,8,8,19,21,122.0,1,0,0,1,1,0,19,0,8,8,7.0,12.2,8,8,7,12.2,12.7,3.7,-1.7,1
4,0,1,9,0,15,54,13,9,9,16,6,120.0,1,0,0,1,1,0,21,0,5,8,3.0,10.0,5,10,4,11.0,12.7,3.7,-1.7,0
4,15,1,0,0,14,13,13,24,9,19,21,114.2,0,0,0,1,1,1,23,0,6,7,5.0,13.0,6,7,6,12.857142857142858,8.9,1.4,3.51,1
4,14,1,14,1,4,43,13,8,10,0,5,95.5,0,0,0,1,1,0,29,0,6,11,6.0,12.0,6,6,6,14.0,11.1,0.6,2.02,1
4,0,1,11,0,15,38,13,24,24,19,21,120.0,0,0,0,1,1,0,20,0,8,8,7.0,15.028571428571428,8,8,7,15.028571428571428,12.7,3.7,-1.7,1
4,0,1,13,0,15,19,13,24,9,11,21,111.1,0,0,0,1,1,0,18,0,6,8,6.0,12.0,6,7,6,11.714285714285714,15.5,2.8,-4.06,1
4,0,1,8,0,15,39,13,24,8,5,12,128.6,1,0,0,1,1,0,19,0,6,8,5.0,12.0,6,8,5,12.4,9.4,-0.8,-3.12,1
4,8,1,12,0,8,39,13,24,10,0,5,130.0,0,0,0,0,1,0,23,0,7,7,3.0,13.666666666666666,8,8,3,11.333333333333334,10.8,1.4,1.74,0
4,0,1,2,0,15,19,13,8,24,11,15,111.1,0,0,0,1,1,0,21,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,13.9,-0.3,0.79,0
4,0,1,2,0,15,63,13,10,9,16,17,134.4,1,0,0,1,1,1,18,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,10.8,1.4,1.74,1
4,0,5,5,0,15,20,13,9,10,11,12,131.0,1,0,1,0,1,0,21,0,6,6,1.0,14.0,6,7,0,6.874999999999999,9.4,-0.8,-3.12,0
4,6,1,13,0,15,56,13,24,24,11,21,125.0,0,0,0,1,1,0,22,0,6,6,0.0,7.3999999999999995,6,7,0,6.874999999999999,11.1,0.6,2.02,0
4,4,1,12,0,15,43,13,16,9,17,5,106.0,1,0,0,1,1,0,21,0,7,8,7.0,12.375,7,11,5,12.583333333333334,8.9,1.4,3.51,1
4,14,1,11,0,15,43,13,8,9,19,21,128.0,1,0,0,0,1,0,32,0,7,0,0.0,7.3999999999999995,8,0,0,6.874999999999999,16.2,0.3,-0.92,0
4,8,1,1,0,8,26,13,24,9,0,15,120.0,1,0,0,1,1,0,27,0,10,16,10.5,11.421052631578949,10,16,12,11.076923076923077,15.5,2.8,-4.06,1
4,0,1,11,0,15,64,13,9,8,19,5,134.8,1,0,0,1,1,0,18,0,7,7,6.0,13.35,7,7,6,13.35,7.6,2.6,0.32,1
4,14,1,5,0,15,39,13,24,24,11,6,112.0,1,0,0,1,1,1,24,0,6,6,6.0,15.0,6,6,2,16.0,15.5,2.8,-4.06,1
4,0,1,6,0,15,26,13,9,10,14,21,116.1,1,0,0,1,1,0,22,0,5,9,2.0,10.5,5,5,0,6.874999999999999,12.7,3.7,-1.7,0
4,5,1,6,0,15,26,13,15,16,5,19,120.0,1,0,0,0,1,0,22,0,6,0,0.0,7.3999999999999995,4,6,0,6.874999999999999,10.8,1.4,1.74,0
4,0,3,9,0,15,42,13,10,10,19,12,119.7,1,0,0,1,1,0,19,0,5,8,5.0,13.25,5,6,5,11.833333333333334,13.9,-0.3,0.79,1
4,0,2,11,0,15,54,13,24,24,17,17,131.0,1,0,0,1,0,1,18,0,8,8,8.0,13.88125,8,8,8,13.88125,9.4,-0.8,-3.12,1
4,0,2,15,0,15,36,13,16,9,5,1,130.9,1,0,0,1,0,0,18,0,6,8,6.0,11.333333333333334,6,8,5,12.6,9.4,-0.8,-3.12,1
4,0,1,2,0,15,40,13,9,9,19,21,134.9,1,0,1,1,0,0,20,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,16.2,0.3,-0.92,0
4,3,1,13,0,15,41,13,24,9,0,21,127.1,1,0,0,1,0,0,19,0,6,7,6.0,12.857142857142858,6,7,6,13.666666666666666,13.9,-0.3,0.79,1
4,3,5,8,0,15,16,13,8,8,2,24,110.2,1,0,1,1,0,0,19,0,6,6,5.0,11.6,6,6,6,12.5,8.9,1.4,3.51,1
4,3,1,15,0,15,18,13,22,24,19,6,108.7,1,0,0,1,0,1,18,0,6,9,5.0,11.4,6,6,6,11.333333333333334,12.4,0.5,1.79,1
4,16,1,5,0,16,67,13,22,10,5,21,147.7,0,0,1,1,0,1,22,0,7,7,7.0,13.571428571428571,9,9,9,13.77777777777778,12.4,0.5,1.79,1
3,14,1,12,0,5,43,13,10,8,19,21,123.0,0,0,0,1,0,0,31,0,7,13,6.0,11.833333333333334,7,8,7,12.228571428571428,12.4,0.5,1.79,1
4,3,1,3,0,15,56,13,9,9,19,5,142.8,0,0,0,1,0,1,19,0,7,7,7.0,14.428571428571429,7,7,7,14.142857142857142,16.2,0.3,-0.92,1
4,0,2,15,0,15,47,13,8,8,19,17,125.2,1,0,0,1,0,1,18,0,6,8,6.0,12.285714285714286,6,9,5,12.4,8.9,1.4,3.51,1
4,0,1,16,0,15,54,13,22,24,14,10,141.8,0,0,0,1,0,0,21,0,5,7,5.0,14.4,5,5,5,13.8,7.6,2.6,0.32,1
4,3,5,11,0,15,58,13,8,24,19,17,130.6,1,0,0,1,0,1,18,0,7,8,7.0,13.15,8,9,8,15.06875,13.9,-0.3,0.79,1
4,16,1,9,0,16,39,2,15,10,17,5,130.0,0,0,1,0,1,0,25,1,5,6,0.0,7.3999999999999995,5,5,0,6.874999999999999,15.5,2.8,-4.06,0
4,9,1,7,0,15,43,1,24,16,11,5,100.0,0,0,1,1,1,0,21,1,5,5,0.0,7.3999999999999995,6,8,0,6.874999999999999,11.1,0.6,2.02,0
4,4,2,11,0,15,38,13,8,10,11,12,119.0,1,0,0,1,0,1,19,0,8,8,7.0,12.342857142857143,8,8,7,12.342857142857143,10.8,1.4,1.74,1
4,3,1,15,0,15,22,13,4,28,11,20,122.2,1,0,0,1,0,0,22,0,6,10,4.0,10.5,6,14,1,11.0,7.6,2.6,0.32,0
4,9,1,9,0,15,67,13,8,24,19,15,150.0,0,0,0,1,1,0,19,0,5,5,5.0,10.6,5,8,5,11.6,12.4,0.5,1.79,1
4,14,1,14,1,5,43,13,10,10,19,12,135.5,0,0,0,1,0,0,34,0,6,6,0.0,7.3999999999999995,6,6,0,6.874999999999999,11.1,0.6,2.02,0
4,2,2,13,0,15,28,13,9,10,19,17,127.3,1,0,0,1,0,1,19,0,6,8,4.0,11.25,6,6,6,12.0,10.8,1.4,1.74,1
4,5,1,0,0,15,36,2,10,10,19,21,127.0,1,0,0,1,1,0,23,1,9,11,6.0,10.5,10,10,10,11.7,9.4,-0.8,-3.12,1
4,4,3,11,0,15,40,13,9,24,0,17,127.5,1,0,0,1,0,0,18,0,7,7,7.0,13.457142857142856,8,8,8,14.5125,13.9,-0.3,0.79,1
4,0,2,16,0,15,39,13,9,9,9,10,122.0,0,0,0,1,0,0,20,0,5,6,5.0,12.6,5,8,4,12.333333333333334,7.6,2.6,0.32,1
4,3,5,16,0,15,39,13,9,9,9,17,115.8,0,0,0,0,0,0,18,0,6,0,0.0,7.3999999999999995,6,0,0,6.874999999999999,12.7,3.7,-1.7,0
4,3,1,0,0,15,39,13,16,9,11,12,121.6,0,0,0,1,0,0,18,0,6,6,6.0,13.666666666666666,6,8,5,13.6,8.9,1.4,3.51,1
4,3,4,9,0,15,28,13,9,9,11,17,116.4,1,0,1,1,0,1,18,0,5,5,5.0,11.6,5,5,5,11.8,11.1,0.6,2.02,1
4,14,1,6,0,15,17,13,8,8,19,1,120.0,0,0,0,1,0,0,24,0,6,9,6.0,12.571428571428571,6,10,5,12.833333333333334,11.1,0.6,2.02,0
4,3,4,3,0,15,58,13,10,10,19,12,127.3,1,0,0,1,0,0,18,0,6,7,5.0,11.8,6,7,5,11.4,10.8,1.4,1.74,0
4,3,3,13,0,15,56,13,9,8,19,17,125.6,1,0,0,1,0,1,19,0,6,8,6.0,11.333333333333334,6,6,6,11.833333333333334,8.9,1.4,3.51,1
4,0,1,15,0,15,38,13,8,8,3,3,118.5,1,0,0,1,0,0,18,0,6,6,6.0,10.666666666666666,6,6,6,11.5,7.6,2.6,0.32,1
4,0,1,2,0,15,48,13,9,9,11,12,134.6,1,0,0,1,0,1,19,0,2,0,0.0,7.3999999999999995,2,0,0,6.874999999999999,10.8,1.4,1.74,1
4,16,1,16,0,15,54,13,20,20,17,3,140.0,0,0,0,1,0,0,22,0,6,9,6.0,13.333333333333334,6,9,4,11.5,13.9,-0.3,0.79,1
4,3,1,8,0,15,26,13,9,8,19,17,117.9,1,0,0,1,0,1,21,0,6,6,5.0,13.0,6,7,6,12.833333333333334,8.9,1.4,3.51,1
4,0,3,11,0,15,59,13,8,8,11,17,128.0,1,0,0,1,0,1,18,0,8,11,7.0,12.90857142857143,8,11,7,12.90857142857143,10.8,1.4,1.74,1
4,0,5,3,0,15,29,13,24,22,0,21,113.2,1,0,0,1,0,0,20,0,6,12,4.0,12.0,6,11,1,10.0,10.8,1.4,1.74,0
4,2,3,5,0,15,69,13,24,8,0,5,156.9,1,0,0,1,0,0,19,0,6,6,6.0,15.333333333333334,6,9,6,15.833333333333334,12.7,3.7,-1.7,1
4,9,1,9,0,15,43,1,25,24,5,0,100.0,0,0,1,0,1,0,26,1,7,7,6.0,13.0,6,6,2,14.0,11.1,0.6,2.02,0
